SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Sep 30 14:12:03 EDT 2015
User: lab3
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 36000 (USB2E7196)
Spectra Averaged: 1500 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.09	0.00
339.48	211.05
339.86	212.52
340.24	213.84
340.63	215.36
341.01	218.24
341.39	217.99
341.78	219.51
342.16	220.53
342.54	221.00
342.93	209.58
343.31	220.18
343.69	220.71
344.07	221.16
344.46	221.58
344.84	221.96
345.22	222.19
345.60	222.44
345.99	222.62
346.37	222.74
346.75	222.85
347.13	222.92
347.52	222.98
347.90	223.06
348.28	223.10
348.66	223.15
349.05	223.15
349.43	223.19
349.81	223.23
350.19	223.28
350.57	223.33
350.96	223.41
351.34	223.49
351.72	223.58
352.10	223.69
352.48	223.77
352.87	223.82
353.25	223.90
353.63	223.96
354.01	224.02
354.39	224.11
354.77	224.18
355.15	224.29
355.54	224.35
355.92	224.38
356.30	224.46
356.68	224.60
357.06	224.66
357.44	224.72
357.82	224.78
358.20	224.89
358.58	224.95
358.97	225.01
359.35	225.10
359.73	225.17
360.11	225.23
360.49	225.28
360.87	225.34
361.25	225.40
361.63	225.49
362.01	225.54
362.39	225.57
362.77	225.62
363.15	225.64
363.53	225.68
363.91	225.72
364.29	225.74
364.67	225.67
365.05	225.71
365.43	225.75
365.81	225.78
366.19	225.81
366.57	225.86
366.95	225.87
367.33	225.84
367.71	225.83
368.09	225.85
368.47	225.86
368.85	225.85
369.23	225.87
369.61	225.81
369.99	225.82
370.37	225.82
370.75	225.88
371.13	225.86
371.51	225.82
371.89	225.80
372.27	225.77
372.65	225.74
373.03	225.70
373.41	225.67
373.78	225.62
374.16	225.52
374.54	225.46
374.92	225.41
375.30	225.36
