SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Oct 02 15:31:54 EDT 2015
User: lab3
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 46000 (USB2E7196)
Spectra Averaged: 100 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.09	0.00
339.48	213.30
339.86	214.75
340.24	216.45
340.63	217.85
341.01	221.49
341.39	220.39
341.78	221.78
342.16	222.67
342.54	223.62
342.93	211.90
343.31	222.59
343.69	223.13
344.07	223.62
344.46	224.03
344.84	224.36
345.22	224.51
345.60	224.71
345.99	224.87
346.37	224.98
346.75	225.03
347.13	225.06
347.52	225.08
347.90	225.11
348.28	225.11
348.66	225.09
349.05	225.03
349.43	225.04
349.81	225.05
350.19	225.06
350.57	225.04
350.96	225.08
351.34	225.12
351.72	225.16
352.10	225.19
352.48	225.23
352.87	225.28
353.25	225.34
353.63	225.46
354.01	225.50
354.39	225.57
354.77	225.65
355.15	225.80
355.54	225.87
355.92	225.87
356.30	225.97
356.68	226.16
357.06	226.25
357.44	226.32
357.82	226.38
358.20	226.50
358.58	226.58
358.97	226.67
359.35	226.78
359.73	226.87
360.11	226.94
360.49	227.00
360.87	227.06
361.25	227.13
361.63	227.17
362.01	227.22
362.39	227.27
362.77	227.33
363.15	227.32
363.53	227.35
363.91	227.42
364.29	227.43
364.67	227.31
365.05	227.32
365.43	227.34
365.81	227.39
366.19	227.41
366.57	227.49
366.95	227.46
367.33	227.41
367.71	227.40
368.09	227.41
368.47	227.36
368.85	227.32
369.23	227.33
369.61	227.24
369.99	227.30
370.37	227.27
370.75	227.34
371.13	227.32
371.51	227.28
371.89	227.25
372.27	227.21
372.65	227.20
373.03	227.16
373.41	227.11
373.78	227.05
374.16	226.92
374.54	226.81
374.92	226.78
375.30	226.75
375.68	226.68
376.06	226.63
376.44	226.58
376.82	226.55
377.19	226.51
377.57	226.47
377.95	226.34
378.33	226.28
378.71	226.09
379.09	226.01
379.47	225.96
379.84	225.90
380.22	225.82
380.60	225.70
380.98	225.64
381.36	225.60
381.73	225.53
382.11	225.50
382.49	225.44
382.87	225.36
383.25	225.29
383.62	225.38
384.00	225.33
384.38	225.28
384.76	225.26
385.13	225.24
385.51	225.18
385.89	225.14
386.27	225.06
386.64	225.03
387.02	224.93
387.40	224.87
387.78	224.81
388.15	224.79
388.53	224.77
388.91	224.73
389.29	224.64
389.66	224.61
390.04	224.57
390.42	224.56
390.79	224.50
391.17	224.47
391.55	224.29
391.92	224.22
392.30	224.21
392.68	224.11
393.05	224.06
393.43	224.02
393.81	224.00
394.18	223.95
394.56	223.92
394.94	223.93
395.31	223.90
395.69	223.90
396.06	223.88
396.44	223.86
396.82	223.80
397.19	223.86
397.57	223.84
